ingestion_event_id,ingestion_batch_id,event_type,source_event_ref,source_observed_at,received_at,safe_payload,normalization_status,rejection_code,rejection_detail,created_at
8e8b1c90-5026-5871-8b03-c320e9e733e0,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003057,2026-07-03T11:43:00Z,2026-07-03T11:45:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003057""}",normalized,,,2026-07-03T11:45:00Z
cb837eae-b1e8-547e-8640-b81e6614ad1e,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003058,2026-07-03T13:50:00Z,2026-07-03T13:52:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003058""}",normalized,,,2026-07-03T13:52:00Z
c98f1ea9-8104-5df9-a48e-37b1827df3ab,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003059,2026-07-03T14:57:00Z,2026-07-03T14:59:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003059""}",normalized,,,2026-07-03T14:59:00Z
4706c4e9-9a1c-5db4-a5e9-80350e056d41,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003060,2026-07-03T15:04:00Z,2026-07-03T15:06:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003060""}",normalized,,,2026-07-03T15:06:00Z
b0740b2b-ca4c-5fc1-937d-91728da1bf62,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003061,2026-07-03T01:11:00Z,2026-07-03T01:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003061""}",normalized,,,2026-07-03T01:13:00Z
cc57fcac-b94f-5654-9225-d792d49bd254,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003062,2026-07-03T03:18:00Z,2026-07-03T03:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003062""}",normalized,,,2026-07-03T03:20:00Z
23ffae54-9fac-5a1a-bd3e-559be29e442e,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003063,2026-07-03T05:25:00Z,2026-07-03T05:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003063""}",normalized,,,2026-07-03T05:27:00Z
b6109626-237f-50bc-961c-654ec08af8e9,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003064,2026-07-03T07:32:00Z,2026-07-03T07:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003064""}",normalized,,,2026-07-03T07:34:00Z
c7035125-391e-55e3-bc3a-3da82060c68d,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003065,2026-07-03T09:39:00Z,2026-07-03T09:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003065""}",normalized,,,2026-07-03T09:41:00Z
252bdf3b-3452-5789-a992-d75a74b40b3d,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003066,2026-07-03T11:46:00Z,2026-07-03T11:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003066""}",normalized,,,2026-07-03T11:48:00Z
cede2dbe-d1cd-5d87-8805-5abbbe60b9dd,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003067,2026-07-03T13:53:00Z,2026-07-03T13:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003067""}",normalized,,,2026-07-03T13:55:00Z
8f624af3-9a56-54cc-a5c4-054b6b428568,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003068,2026-07-03T14:00:00Z,2026-07-03T14:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003068""}",normalized,,,2026-07-03T14:02:00Z
85b2d100-28b7-535e-a27e-8f6728af510f,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003069,2026-07-03T15:07:00Z,2026-07-03T15:09:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003069""}",normalized,,,2026-07-03T15:09:00Z
c9434364-fce8-52d8-a128-2cf104c8a677,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003070,2026-07-03T01:14:00Z,2026-07-03T01:16:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003070""}",normalized,,,2026-07-03T01:16:00Z
b99a7d7a-0db0-55f5-86d0-97ad2a2e25fa,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003071,2026-07-03T03:21:00Z,2026-07-03T03:23:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003071""}",normalized,,,2026-07-03T03:23:00Z
134210e3-93e2-5cbe-8b2f-d4dbf3645d19,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003072,2026-07-03T05:28:00Z,2026-07-03T05:30:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003072""}",normalized,,,2026-07-03T05:30:00Z
014e5947-a4a9-5fa6-8239-3fc9eb99a79b,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003073,2026-07-03T07:35:00Z,2026-07-03T07:37:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003073""}",normalized,,,2026-07-03T07:37:00Z
332329b1-7fec-5fd7-b0fc-076932a963c2,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003074,2026-07-03T09:42:00Z,2026-07-03T09:44:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003074""}",normalized,,,2026-07-03T09:44:00Z
1110260b-4e91-5971-907e-67a8072f841b,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003075,2026-07-03T11:49:00Z,2026-07-03T11:51:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003075""}",normalized,,,2026-07-03T11:51:00Z
02b29625-640b-50dc-a93b-925e4a1ff979,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003076,2026-07-03T13:56:00Z,2026-07-03T13:58:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003076""}",normalized,,,2026-07-03T13:58:00Z
6f0f02a6-630b-55c6-8e7e-cf19a9ac70fe,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003077,2026-07-03T14:03:00Z,2026-07-03T14:05:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003077""}",normalized,,,2026-07-03T14:05:00Z
8b426242-f95f-5038-9ced-b8b00e409a08,c5c18d46-aa94-58f7-8546-b2868d3b2431,transaction,EVENT-SYN-003078,2026-07-03T15:10:00Z,2026-07-03T15:12:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003078""}",normalized,,,2026-07-03T15:12:00Z
9ae943eb-a229-5ab8-a176-64024af6b7aa,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003079,2026-07-03T01:09:00Z,2026-07-03T01:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003079""}",normalized,,,2026-07-03T01:11:00Z
427885aa-2bf3-5fa2-8084-5d3f6fc574d4,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003080,2026-07-03T03:16:00Z,2026-07-03T03:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003080""}",normalized,,,2026-07-03T03:18:00Z
d77e332a-7b20-5beb-adff-18bc65b07af3,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003081,2026-07-03T05:23:00Z,2026-07-03T05:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003081""}",normalized,,,2026-07-03T05:25:00Z
7edfdb35-e5f2-5d7e-8c4b-d454b48b5ec3,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003082,2026-07-03T07:30:00Z,2026-07-03T07:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003082""}",normalized,,,2026-07-03T07:32:00Z
c7ea3536-66aa-53a5-a6a6-c3a8e4ea4fe9,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003083,2026-07-03T09:37:00Z,2026-07-03T09:39:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003083""}",normalized,,,2026-07-03T09:39:00Z
5e93786a-d73d-5e36-b009-e455bab9eff3,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003084,2026-07-03T11:44:00Z,2026-07-03T11:46:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003084""}",normalized,,,2026-07-03T11:46:00Z
4db96bcd-1e72-54ed-b00f-5af74d2efcb0,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003085,2026-07-03T13:51:00Z,2026-07-03T13:53:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003085""}",normalized,,,2026-07-03T13:53:00Z
25d97b26-b36d-57e3-840c-85ecef5fc48c,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003086,2026-07-03T14:58:00Z,2026-07-03T15:00:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003086""}",normalized,,,2026-07-03T15:00:00Z
5e1a8e25-c8c3-54cc-a84c-0704d76f60f2,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003087,2026-07-03T15:05:00Z,2026-07-03T15:07:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003087""}",normalized,,,2026-07-03T15:07:00Z
7c1e35bf-9619-5f1d-bb17-4f969ed96132,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003088,2026-07-03T01:12:00Z,2026-07-03T01:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003088""}",normalized,,,2026-07-03T01:14:00Z
04b31f07-d79e-500f-bb8c-2d1272eb6d11,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003089,2026-07-03T03:19:00Z,2026-07-03T03:21:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003089""}",normalized,,,2026-07-03T03:21:00Z
ca96c5cf-78bf-5cd3-82f3-521eed9a47b6,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003090,2026-07-03T05:26:00Z,2026-07-03T05:28:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003090""}",normalized,,,2026-07-03T05:28:00Z
4a9ce235-863b-5b69-a1ea-53afd3c700c0,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003091,2026-07-03T07:33:00Z,2026-07-03T07:35:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003091""}",normalized,,,2026-07-03T07:35:00Z
3c8fe08f-09c8-5742-b5ea-7f46159e5202,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003092,2026-07-03T09:40:00Z,2026-07-03T09:42:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003092""}",normalized,,,2026-07-03T09:42:00Z
df549bf6-92b1-56c9-8466-36db87c3110c,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003093,2026-07-03T11:47:00Z,2026-07-03T11:49:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003093""}",normalized,,,2026-07-03T11:49:00Z
5779e3bf-8adb-5ddd-980f-6a041cb47e22,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003094,2026-07-03T13:54:00Z,2026-07-03T13:56:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003094""}",normalized,,,2026-07-03T13:56:00Z
586413dd-51b2-582e-8848-ce54ba4bb8a1,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003095,2026-07-03T14:01:00Z,2026-07-03T14:03:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003095""}",normalized,,,2026-07-03T14:03:00Z
3b9596a9-484d-5aef-8576-dd01a4736798,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003096,2026-07-03T15:08:00Z,2026-07-03T15:10:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003096""}",normalized,,,2026-07-03T15:10:00Z
7d7fd1a7-3f45-589a-8b8b-4744102286bd,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003097,2026-07-03T01:15:00Z,2026-07-03T01:17:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003097""}",normalized,,,2026-07-03T01:17:00Z
8d128142-e56f-5b7b-ae04-88b45456fda1,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003098,2026-07-03T03:22:00Z,2026-07-03T03:24:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003098""}",normalized,,,2026-07-03T03:24:00Z
0fbe0249-9b98-5583-934d-115995f4be18,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003099,2026-07-03T05:29:00Z,2026-07-03T05:31:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003099""}",normalized,,,2026-07-03T05:31:00Z
260f6eb2-171d-5271-8127-100b245c2627,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003100,2026-07-03T07:36:00Z,2026-07-03T07:38:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003100""}",normalized,,,2026-07-03T07:38:00Z
0076813d-c0a2-57e0-ae0f-de917173ce19,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003101,2026-07-03T09:43:00Z,2026-07-03T09:45:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003101""}",normalized,,,2026-07-03T09:45:00Z
6e5a75f2-1c75-5bfc-931d-3872e614b540,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003102,2026-07-03T11:50:00Z,2026-07-03T11:52:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003102""}",normalized,,,2026-07-03T11:52:00Z
fdfe32b6-f8ab-5591-a0e7-949e897a688a,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003103,2026-07-03T13:57:00Z,2026-07-03T13:59:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003103""}",normalized,,,2026-07-03T13:59:00Z
a5e54c5b-4c43-5634-a830-a3e4d527dcaf,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003104,2026-07-03T14:04:00Z,2026-07-03T14:06:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003104""}",normalized,,,2026-07-03T14:06:00Z
03efb634-0dac-5395-9510-811e43a86895,97652697-099b-5e38-ae41-82d721f6820a,transaction,EVENT-SYN-003105,2026-07-03T15:11:00Z,2026-07-03T15:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-003105""}",normalized,,,2026-07-03T15:13:00Z
8da486ed-c6f9-5e1d-bfd2-db8d975e8f07,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003106,2026-07-03T01:10:00Z,2026-07-03T01:12:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003106""}",normalized,,,2026-07-03T01:12:00Z
2ce39eff-a4c3-5240-9f06-de9e406541fc,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003107,2026-07-03T03:17:00Z,2026-07-03T03:19:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003107""}",normalized,,,2026-07-03T03:19:00Z
55bccaa5-63f6-54a1-8c89-651dd76b5595,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003108,2026-07-03T05:24:00Z,2026-07-03T05:26:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003108""}",normalized,,,2026-07-03T05:26:00Z
d0200cbd-3a01-5ab0-bf00-e73dc83b7d24,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003109,2026-07-03T07:31:00Z,2026-07-03T07:33:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003109""}",normalized,,,2026-07-03T07:33:00Z
79671a23-7081-5b58-a6c7-085c4e851f39,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003110,2026-07-03T09:38:00Z,2026-07-03T09:40:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003110""}",normalized,,,2026-07-03T09:40:00Z
b6bf8f3f-65f6-58d2-af2b-fcbd50b8bf4b,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003111,2026-07-03T11:45:00Z,2026-07-03T11:47:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003111""}",normalized,,,2026-07-03T11:47:00Z
0c3a150a-77e2-5d65-868a-d3cf777a7bb7,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003112,2026-07-03T13:52:00Z,2026-07-03T13:54:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003112""}",normalized,,,2026-07-03T13:54:00Z
9a05fe3a-8a38-59f3-9bb5-f64e79661529,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003113,2026-07-03T14:59:00Z,2026-07-03T15:01:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003113""}",normalized,,,2026-07-03T15:01:00Z
59543af8-ed8f-5d69-a5dd-7fe60cb5c0d6,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003114,2026-07-03T15:06:00Z,2026-07-03T15:08:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003114""}",normalized,,,2026-07-03T15:08:00Z
6cf90d4b-d565-5b70-ab3a-6b0eed251d5c,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003115,2026-07-03T01:13:00Z,2026-07-03T01:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003115""}",normalized,,,2026-07-03T01:15:00Z
e901f64b-04b5-5bc4-b165-29f4398b10e3,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003116,2026-07-03T03:20:00Z,2026-07-03T03:22:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003116""}",normalized,,,2026-07-03T03:22:00Z
69a80d75-60fb-5c77-9df7-9202c22b1ac7,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003117,2026-07-03T05:27:00Z,2026-07-03T05:29:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003117""}",normalized,,,2026-07-03T05:29:00Z
27681a7c-e8fb-52f6-be04-fecca1c11fac,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003118,2026-07-03T07:34:00Z,2026-07-03T07:36:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003118""}",normalized,,,2026-07-03T07:36:00Z
f9b22887-0021-5a6e-963c-9743a1c6bfff,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003119,2026-07-03T09:41:00Z,2026-07-03T09:43:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003119""}",normalized,,,2026-07-03T09:43:00Z
5aa0d096-611f-5b70-b0f4-1ef88f69a4f5,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003120,2026-07-03T11:48:00Z,2026-07-03T11:50:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003120""}",normalized,,,2026-07-03T11:50:00Z
6ec87fc0-822d-5330-888a-5d49d75bf847,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003121,2026-07-03T13:55:00Z,2026-07-03T13:57:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003121""}",normalized,,,2026-07-03T13:57:00Z
10b2c53c-ee9e-501f-86f9-ba2114e59142,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003122,2026-07-03T14:02:00Z,2026-07-03T14:04:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003122""}",normalized,,,2026-07-03T14:04:00Z
3e063718-5250-5062-903b-7f6b1e2d9431,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003123,2026-07-03T15:09:00Z,2026-07-03T15:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003123""}",normalized,,,2026-07-03T15:11:00Z
d529ab62-8012-5db6-b72f-8925f3444a95,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003124,2026-07-03T01:16:00Z,2026-07-03T01:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003124""}",normalized,,,2026-07-03T01:18:00Z
aad8bc7d-782b-5383-bba7-b99bca4ddeaf,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003125,2026-07-03T03:23:00Z,2026-07-03T03:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003125""}",normalized,,,2026-07-03T03:25:00Z
5ea1722f-afdd-580f-8ae7-e8d0a757fa97,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003126,2026-07-03T05:30:00Z,2026-07-03T05:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003126""}",normalized,,,2026-07-03T05:32:00Z
ac796abc-0011-5f01-971f-c55c8bab3636,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003127,2026-07-03T07:37:00Z,2026-07-03T07:39:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003127""}",normalized,,,2026-07-03T07:39:00Z
23ec4b17-8da5-5881-a644-6a7fb25a4d28,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003128,2026-07-03T09:44:00Z,2026-07-03T09:46:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003128""}",normalized,,,2026-07-03T09:46:00Z
e62ec8ec-62d4-5081-aa32-682db0c9a7f0,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003129,2026-07-03T11:51:00Z,2026-07-03T11:53:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003129""}",normalized,,,2026-07-03T11:53:00Z
d16da3bc-341c-5634-9025-96ca6a8d70b0,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003130,2026-07-03T13:58:00Z,2026-07-03T14:00:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003130""}",normalized,,,2026-07-03T14:00:00Z
f94080e2-9048-5eab-9fd8-73037f477021,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003131,2026-07-03T14:05:00Z,2026-07-03T14:07:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003131""}",normalized,,,2026-07-03T14:07:00Z
479367f9-ab93-5aac-bca6-6c4e5a0fd1fd,f60ddd6a-3000-58d6-a188-a70e186b10d9,transaction,EVENT-SYN-003132,2026-07-03T15:12:00Z,2026-07-03T15:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-003132""}",normalized,,,2026-07-03T15:14:00Z
a4cf0e27-fcaf-5322-8786-321bc270a14e,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003133,2026-07-03T01:11:00Z,2026-07-03T01:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003133""}",normalized,,,2026-07-03T01:13:00Z
58475bbf-5ce0-5e06-86ba-5d5f9c7053ee,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003134,2026-07-03T03:18:00Z,2026-07-03T03:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003134""}",normalized,,,2026-07-03T03:20:00Z
33a307ec-cb23-5bcb-934a-5d9a3f2769bd,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003135,2026-07-03T05:25:00Z,2026-07-03T05:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003135""}",normalized,,,2026-07-03T05:27:00Z
6cd2551e-b12f-56f8-a836-1f00698fb0d3,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003136,2026-07-03T07:32:00Z,2026-07-03T07:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003136""}",normalized,,,2026-07-03T07:34:00Z
2d9bf16d-e966-5eec-9e7c-fff9e5befbe8,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003137,2026-07-03T09:39:00Z,2026-07-03T09:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003137""}",normalized,,,2026-07-03T09:41:00Z
49602217-53ba-56fc-8534-487e4ed3115d,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003138,2026-07-03T11:46:00Z,2026-07-03T11:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003138""}",normalized,,,2026-07-03T11:48:00Z
acf511cf-baba-5dfc-a6f3-d87587f963ef,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003139,2026-07-03T13:53:00Z,2026-07-03T13:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003139""}",normalized,,,2026-07-03T13:55:00Z
d35b177b-a566-5389-9a62-740c565e720b,9dfe0be0-b8f1-5764-bebc-14b95e6e63c9,transaction,EVENT-SYN-003140,2026-07-03T14:00:00Z,2026-07-03T14:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-003140""}",normalized,,,2026-07-03T14:02:00Z
